scientific_name_regional,scientific_name,region_code,rlc,status,endemic,comments,use
Catopsilia florella,Catopsilia florella,MA_CA_Tenerife,NRLA,P,,,
Catopsilia florella,Catopsilia florella,MA_MA,NRLA,I,,Occasional migrant,n
Catopsilia florella,Catopsilia florella,MA_MA_Madeira,NRLA,I,,Only temporary or vagrant,
Catopsilia florella,Catopsilia florella,MT,NRLA,A,,Misidentification,n
Celastrina argiolus,Celastrina argiolus,AD,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,AL,Unknown,P,,,y
Celastrina argiolus,Celastrina argiolus,AT,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,BA,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,BE,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,BG,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,BY,Unknown,P,,,y
Celastrina argiolus,Celastrina argiolus,CH,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,CY,NRLA,P,,,y
Celastrina argiolus,Celastrina argiolus,CZ,NE,P,,,y
Celastrina argiolus,Celastrina argiolus,DE,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,DK,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,EE,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,ES,NE,P,,,y
Celastrina argiolus,Celastrina argiolus,EU27,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,EUR,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,FI,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,FR,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,GB,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,GR,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,HR,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,HU,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,IE,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,IT,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,LI,NRLA,P,,,y
Celastrina argiolus,Celastrina argiolus,LT,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,LU,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,LV,NRLA,P,,,y
Celastrina argiolus,Celastrina argiolus,MD,NRLA,P,,,y
Celastrina argiolus,Celastrina argiolus,ME,NRLA,P,,,y
Celastrina argiolus,Celastrina argiolus,MK,Unknown,P,,,y
Celastrina argiolus,Celastrina argiolus,MT,NRLA,P,,Relatively scarce with restricted distribution. Formerly quite common.,y
Celastrina argiolus,Celastrina argiolus,NL,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,NO,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,PL,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,PT,NRLA,P,,,y
Celastrina argiolus,Celastrina argiolus,RO,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,RS,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,RU,NRLA,P,,,y
Celastrina argiolus,Celastrina argiolus,SE,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,SI,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,SK,LC,P,,,y
Celastrina argiolus,Celastrina argiolus,UA,LC,P,,,y
Charaxes jasius,Charaxes jasius,AL,NT,P,,,y
Charaxes jasius,Charaxes jasius,BA,VU,P,,,y
Charaxes jasius,Charaxes jasius,CY,NRLA,P,,,y
Charaxes jasius,Charaxes jasius,ES,NE,P,,,y
Charaxes jasius,Charaxes jasius,EU27,LC,P,,,y
Charaxes jasius,Charaxes jasius,EUR,LC,P,,,y
Charaxes jasius,Charaxes jasius,FR,LC,P,,,y
Charaxes jasius,Charaxes jasius,GR,LC,P,,,y
Charaxes jasius,Charaxes jasius,HR,LC,P,,,y
Charaxes jasius,Charaxes jasius,IT,LC,P,,,y
Charaxes jasius,Charaxes jasius,ME,NRLA,P,,,y
Charaxes jasius,Charaxes jasius,PT,NRLA,P,,,y
Charaxes jasius,Charaxes jasius,UA,NE,A,,"Addition & Comment Yurii Geryak: Known for only few records, origins of specimens unknown",n
Chazara briseis,Chazara briseis,AD,VU,P,,,y
Chazara briseis,Chazara briseis,AL,VU,P,,,y
Chazara briseis,Chazara briseis,AT,CR,P,,,y
Chazara briseis,Chazara briseis,BA,NT,P,,,y
Chazara briseis,Chazara briseis,BE,RE,Ex,,,y
Chazara briseis,Chazara briseis,BG,LC,P,,,y
Chazara briseis,Chazara briseis,CH,CR,P,,,y
Chazara briseis,Chazara briseis,CY,NRLA,P,,,y
Chazara briseis,Chazara briseis,CZ,CR,P,,,y
Chazara briseis,Chazara briseis,DE,CR,P,,,y
Chazara briseis,Chazara briseis,ES,NE,P,,,y
Chazara briseis,Chazara briseis,EU27,NT,P,,,y
Chazara briseis,Chazara briseis,EUR,NT,P,,,y
Chazara briseis,Chazara briseis,FR,VU,P,,,y
Chazara briseis,Chazara briseis,GR,LC,P,,,y
Chazara briseis,Chazara briseis,HR,LC,P,,,y
Chazara briseis,Chazara briseis,HU,EN,P,,,y
Chazara briseis,Chazara briseis,LU,NtA,I,,,n
Chazara briseis,Chazara briseis,MD,NRLA,P,,Addition Rudi Verovnik,y
Chazara briseis,Chazara briseis,ME,NRLA,P,,,y
Chazara briseis,Chazara briseis,MK,Unknown,P,,,y
Chazara briseis,Chazara briseis,PL,RE,Ex,,Changed from CR to RE,y
Chazara briseis,Chazara briseis,RO,VU,P,,,y
Chazara briseis,Chazara briseis,RS,VU,P,,,y
Chazara briseis,Chazara briseis,RU,NRLA,P,,,y
Chazara briseis,Chazara briseis,SE,NtA,A,,Single old record from 1963,n
Chazara briseis,Chazara briseis,SI,RE,Ex,,changed from EN to RE by Rudi Verovink,y
Chazara briseis,Chazara briseis,SK,CR,P,,,y
Chazara briseis,Chazara briseis,UA,NT,P,,,y
Chazara persephone,Chazara persephone,CY,NRLA,I,,"Photographed once only (2010) - see John et al, 2011",n
Chazara persephone,Chazara persephone,EU27,NE,P,,,n
Chazara persephone,Chazara persephone,EUR,LC,P,,,y
Chazara persephone,Chazara persephone,RU,NRLA,P,,,y
Chazara persephone,Chazara persephone,UA,VU,P,,,y
Chazara prieuri,Chazara prieuri,ES,NT,P,,,y
Chazara prieuri,Chazara prieuri,EU27,LC,P,,,y
Chazara prieuri,Chazara prieuri,EUR,LC,P,,,y
Apharitis acamas,Cigaritis acamas,CY,NRLA,P,,,y
Apharitis acamas,Cigaritis acamas,EU27,NtA,P,,,n
Apharitis acamas,Cigaritis acamas,EUR,NtA,P,,,n
Coenonympha amaryllis,Coenonympha amaryllis,EU27,NtA,P,,,n
Coenonympha amaryllis,Coenonympha amaryllis,EUR,NtA,P,,,n
Coenonympha amaryllis,Coenonympha amaryllis,RU,NRLA,P,,,y
Coenonympha arcania,Coenonympha arcania,AD,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,AL,Unknown,P,,,y
Coenonympha arcania,Coenonympha arcania,AT,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,BA,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,BE,VU,P,,,y
Coenonympha arcania,Coenonympha arcania,BG,LC,P,,,y
Chortobius arcania,Coenonympha arcania,BY,Unknown,P,,,y
Coenonympha arcania,Coenonympha arcania,CH,NT,P,,,y
Coenonympha arcania,Coenonympha arcania,CZ,NT,P,,,y
Coenonympha arcania,Coenonympha arcania,DE,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,DK,RE,Ex,,,y
Coenonympha arcania,Coenonympha arcania,EE,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,ES,NE,P,,,y
Coenonympha arcania,Coenonympha arcania,EU27,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,EUR,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,FR,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,GR,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,HR,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,HU,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,IT,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,LI,NRLA,A,,Deleted by Ulrich Hiermann,n
Coenonympha arcania,Coenonympha arcania,LT,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,LU,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,LV,NRLA,P,,,y
Chortobius arcania,Coenonympha arcania,MD,NRLA,P,,,y
Coenonympha arcania,Coenonympha arcania,ME,NRLA,P,,,y
Coenonympha arcania,Coenonympha arcania,MK,Unknown,P,,,y
Coenonympha arcania,Coenonympha arcania,NL,RE,Ex,,,y
Coenonympha arcania,Coenonympha arcania,NO,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,PL,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,PT,NRLA,P,,,y
Coenonympha arcania,Coenonympha arcania,RO,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,RS,LC,P,,VU in 2003,y
Coenonympha arcania,Coenonympha arcania,RU,NRLA,P,,,y
Coenonympha arcania,Coenonympha arcania,SE,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,SI,LC,P,,,y
Coenonympha arcania,Coenonympha arcania,SK,LC,P,,,y
Chortobius arcania,Coenonympha arcania,UA,LC,P,,,y
Coenonympha corinna,Coenonympha corinna,EU27,LC,P,EU27,,y
Coenonympha corinna,Coenonympha corinna,EUR,LC,P,EUR,,y
Coenonympha corinna,Coenonympha corinna,FR,LC,P,,,y
Coenonympha corinna,Coenonympha corinna,IT,LC,P,,,y
Coenonympha elbana,Coenonympha corinna,IT,LC,P,,,y
Coenonympha dorus,Coenonympha dorus,AD,NT,P,,,y
Coenonympha dorus,Coenonympha dorus,CH,RE,Ex,,Extinct since 1915,y
Coenonympha dorus,Coenonympha dorus,ES,NE,P,,,y
Coenonympha dorus,Coenonympha dorus,EU27,LC,P,,,y
Coenonympha dorus,Coenonympha dorus,EUR,LC,P,,,y
Coenonympha dorus,Coenonympha dorus,FR,LC,P,,,y
Coenonympha dorus,Coenonympha dorus,IT,LC,P,,,y
Coenonympha dorus,Coenonympha dorus,PT,NRLA,P,,,y
Coenonympha gardetta,Coenonympha gardetta,AT,LC,P,,,y
Coenonympha darwiniana,Coenonympha gardetta,CH,LC,P,,,y
Coenonympha gardetta,Coenonympha gardetta,CH,LC,P,,,y
Coenonympha gardetta,Coenonympha gardetta,DE,R,P,,,y
Coenonympha gardetta,Coenonympha gardetta,EU27,LC,P,,,y
Coenonympha gardetta,Coenonympha gardetta,EUR,LC,P,EUR,,y
Coenonympha (darwiniana) macrocomma,Coenonympha gardetta,FR,LC,P,,check?,y
Coenonympha gardetta,Coenonympha gardetta,FR,LC,P,,,y
Coenonympha darwiniana,Coenonympha gardetta,IT,LC,P,,,y
Coenonympha gardetta,Coenonympha gardetta,IT,LC,P,,,y
Coenonympha gardetta,Coenonympha gardetta,LI,NRLA,P,,,y
Coenonympha gardetta,Coenonympha gardetta,SI,LC,P,,,y
Coenonympha glycerion,Coenonympha glycerion,AD,EN,P,,,y
Coenonympha glycerion,Coenonympha glycerion,AL,Unknown,P?,,Not according to Cuvelier et al. (2018),n
Coenonympha glycerion,Coenonympha glycerion,AT,LC,P,,,y
Coenonympha glycerion,Coenonympha glycerion,BA,LC,P,,,y
Coenonympha glycerion,Coenonympha glycerion,BE,RE,Ex,,,y
Coenonympha glycerion,Coenonympha glycerion,BG,LC,P,,,y
Chortobius glycerion,Coenonympha glycerion,BY,Unknown,P,,,y
Coenonympha glycerion,Coenonympha glycerion,CH,EN,P,,,y
Coenonympha glycerion,Coenonympha glycerion,CZ,NE,P,,,y
Coenonympha glycerion,Coenonympha glycerion,DE,NT,P,,,y
Coenonympha glycerion,Coenonympha glycerion,EE,LC,P,,,y
Coenonympha glycerion,Coenonympha glycerion,ES,NE,P,,,y
Coenonympha glycerion,Coenonympha glycerion,EU27,LC,P,,,y
Coenonympha glycerion,Coenonympha glycerion,EUR,LC,P,,,y
Coenonympha glycerion,Coenonympha glycerion,FI,LC,P,,,y
Coenonympha glycerion,Coenonympha glycerion,FR,LC,P,,,y
Coenonympha glycerion,Coenonympha glycerion,GR,VU,P,,Status change from NT to VU; Legakis & Maragou 2009,y
Coenonympha glycerion,Coenonympha glycerion,HR,LC,P,,,y
Coenonympha glycerion,Coenonympha glycerion,HU,LC,P,,,y
Coenonympha glycerion,Coenonympha glycerion,IT,LC,P,,,y
Coenonympha glycerion,Coenonympha glycerion,LI,NRLA,P,,,y
Coenonympha glycerion,Coenonympha glycerion,LT,LC,P,,,y
Coenonympha glycerion,Coenonympha glycerion,LU,NtA,I,,,n
Coenonympha glycerion,Coenonympha glycerion,LV,NRLA,P,,,y
Chortobius glycerion,Coenonympha glycerion,MD,NRLA,P,,,y
Coenonympha glycerion,Coenonympha glycerion,ME,NRLA,P,,,y
Coenonympha glycerion,Coenonympha glycerion,MK,Unknown,P,,,y
Coenonympha glycerion,Coenonympha glycerion,PL,LC,P,,,y
Coenonympha iphioides,Coenonympha glycerion,PT,NRLA,P,,,y
Coenonympha glycerion,Coenonympha glycerion,RO,LC,P,,,y
Coenonympha glycerion,Coenonympha glycerion,RS,LC,P,,NT in 2003,y
Coenonympha glycerion,Coenonympha glycerion,RU,NRLA,P,,,y
Coenonympha glycerion,Coenonympha glycerion,SI,LC,P,,,y
Coenonympha glycerion,Coenonympha glycerion,SK,LC,P,,,y
Chortobius glycerion,Coenonympha glycerion,UA,LC,P,,,y
Coenonympha hero,Coenonympha hero,AT,DD,P,,,y
Coenonympha hero,Coenonympha hero,BE,RE,Ex,,,y
Chortobius hero,Coenonympha hero,BY,Unknown,P,,,y
Coenonympha hero,Coenonympha hero,CH,CR,P,,,y
Coenonympha hero,Coenonympha hero,CZ,RE,Ex,,,y
Coenonympha hero,Coenonympha hero,DE,EN,P,,,y
Coenonympha hero,Coenonympha hero,DK,RE,Ex,,,y
Coenonympha hero,Coenonympha hero,EE,LC,P,,,y
Coenonympha hero,Coenonympha hero,EU27,VU,P,,,y
Coenonympha hero,Coenonympha hero,EUR,VU,P,,,y
Coenonympha hero,Coenonympha hero,FI,NtA,I,,No permanent populations,n
Coenonympha hero,Coenonympha hero,FR,CR,P,,,y
Coenonympha hero,Coenonympha hero,LT,EN,P,,EN on new Red List in prep,y
Coenonympha hero,Coenonympha hero,LU,NtA,I,,,n
Coenonympha hero,Coenonympha hero,LV,NRLA,P,,,y
Coenonympha hero,Coenonympha hero,NL,RE,Ex,,,y
Coenonympha hero,Coenonympha hero,NO,EN,P,,,y
Coenonympha hero,Coenonympha hero,PL,EN,P,,,y
Coenonympha hero,Coenonympha hero,RU,NRLA,P,,In need of monitoring,y
Coenonympha hero,Coenonympha hero,SE,NT,P,,,y
Coenonympha hero,Coenonympha hero,SK,EN,P,,,y
Chortobius hero,Coenonympha hero,UA,VU,P,,,y
Coenonympha leander,Coenonympha leander,AL,Unknown,P,,,y
Coenonympha leander,Coenonympha leander,BG,LC,P,,,y
Coenonympha leander,Coenonympha leander,EU27,LC,P,,,y
Coenonympha leander,Coenonympha leander,EUR,LC,P,,,y
Coenonympha leander (leander),Coenonympha leander,GR,LC,P,,,y
Coenonympha leander,Coenonympha leander,MK,Unknown,P,,,y
Coenonympha leander,Coenonympha leander,RO,VU,P,,,y
Coenonympha leander,Coenonympha leander,RS,LC,P,,VU in 2003,y
Coenonympha leander,Coenonympha leander,RU,NRLA,P,,,y
Chortobius leander,Coenonympha leander,UA,DD,P,,,y
Coenonympha oedippus,Coenonympha oedippus,AT,CR,P,,,y
Coenonympha oedippus,Coenonympha oedippus,BG,RE,Ex,,,y
Coenonympha oedippus,Coenonympha oedippus,BY,VU,P,,Red List Category added by Anatolij Kulak,y
Coenonympha oedippus,Coenonympha oedippus,CH,CR,P,,,y
Coenonympha oedippus,Coenonympha oedippus,DE,CR,P,,,y
Coenonympha oedippus,Coenonympha oedippus,EU27,LC,P,,,y
Coenonympha oedippus,Coenonympha oedippus,EUR,EN,P,,,y
Coenonympha oedippus,Coenonympha oedippus,FR,NT,P,,,y
Coenonympha oedippus,Coenonympha oedippus,HR,CR,P,,,y
Coenonympha oedippus,Coenonympha oedippus,HU,EN,P,,,y
Coenonympha oedippus,Coenonympha oedippus,IT,LC,P,,,y
Coenonympha oedippus,Coenonympha oedippus,LI,NRLA,P,,,y
Coenonympha oedippus,Coenonympha oedippus,PL,EN,P,,Changed from CR to EN,y
Coenonympha oedippus,Coenonympha oedippus,RU,NRLA,P,,,y
Coenonympha oedippus,Coenonympha oedippus,SI,EN,P,,,y
Coenonympha oedippus,Coenonympha oedippus,SK,RE,Ex,,,y
Coenonympha oedippus,Coenonympha oedippus,UA,EN,P,,,y
Coenonympha orientalis,Coenonympha orientalis,AL,Unknown,P,,,y
Coenonympha orientalis,Coenonympha orientalis,BA,EN,P,,,y
Coenonympha orientalis,Coenonympha orientalis,EU27,DD,P,,,y
Coenonympha orientalis,Coenonympha orientalis,EUR,VU,P,EUR,,y
Coenonympha leander (orientalis),Coenonympha orientalis,GR,LC,P,,Status change from Unknown to LC; Legakis & Maragou 2009,y
Coenonympha orientalis,Coenonympha orientalis,ME,NRLA,P,,,y
Coenonympha orientalis,Coenonympha orientalis,RS,NT,P,,Unknown in 2003,y
Coenonympha pamphilus,Coenonympha pamphilus,AD,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,AL,Unknown,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,AT,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,BA,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,BE,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,BG,LC,P,,,y
Chortobius pamphilus,Coenonympha pamphilus,BY,Unknown,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,CH,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,CZ,NE,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,DE,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,DK,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,EE,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,ES,NE,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,EU27,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,EUR,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,FI,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,FR,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,GB,NT,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,GR,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,HR,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,HU,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,IE,NT,P,,,y
Coenonympha lyllus,Coenonympha pamphilus,IT,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,IT,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,LI,NRLA,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,LT,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,LU,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,LV,NRLA,P,,,y
Chortobius pamphilus,Coenonympha pamphilus,MD,NRLA,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,ME,NRLA,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,MK,Unknown,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,MT,NRLA,P,,"Very uncommon, having suffered a significant population decline. Formerly quite common on heath and grassland habitat. If current trends persist, species may face extirpation.",y
Coenonympha pamphilus,Coenonympha pamphilus,NL,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,NO,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,PL,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,PT,NRLA,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,RO,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,RS,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,RU,NRLA,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,SE,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,SI,LC,P,,,y
Coenonympha pamphilus,Coenonympha pamphilus,SK,LC,P,,,y
Chortobius pamphilus,Coenonympha pamphilus,UA,LC,P,,,y
Coenonympha phryne,Coenonympha phryne,EU27,NE,P,,,n
Coenonympha phryne,Coenonympha phryne,EUR,CR,P,,,y
Triphysa phryne,Coenonympha phryne,RU,NRLA,P,,,y
Triphysa phryne,Coenonympha phryne,UA,CR,P,,,y
Coenonympha rhodopensis,Coenonympha rhodopensis,AL,VU,P,,,y
Coenonympha rhodopensis,Coenonympha rhodopensis,BA,LC,P,,,y
Coenonympha rhodopensis,Coenonympha rhodopensis,BG,NT,P,,,y
Coenonympha rhodopensis,Coenonympha rhodopensis,EU27,LC,P,,,y
Coenonympha rhodopensis,Coenonympha rhodopensis,EUR,LC,P,EUR,,y
Coenonympha rhodopensis,Coenonympha rhodopensis,GR,LC,P,,,y
Coenonympha rhodopensis,Coenonympha rhodopensis,HR,LC,P,,,y
Coenonympha rhodopensis,Coenonympha rhodopensis,IT,LC,P,,,y
Coenonympha rhodopensis,Coenonympha rhodopensis,ME,NRLA,P,,,y
Coenonympha rhodopensis,Coenonympha rhodopensis,MK,Unknown,P,,,y
Coenonympha rhodopensis,Coenonympha rhodopensis,RO,NT,P,,,y
Coenonympha rhodopensis,Coenonympha rhodopensis,RS,NT,P,,,y
Coenonympha thyrsis,Coenonympha thyrsis,EU27,LC,P,EU27,,y
Coenonympha thyrsis,Coenonympha thyrsis,EUR,LC,P,EUR,,y
Coenonympha thyrsis,Coenonympha thyrsis,GR,LC,P,GR,,y
Coenonympha tullia,Coenonympha tullia,AT,VU,P,,,y
Coenonympha tullia,Coenonympha tullia,BA,CR,P,,,y
Coenonympha tullia,Coenonympha tullia,BE,CR,P,,,y
Chortobius tullia,Coenonympha tullia,BY,Unknown,P,,,y
Coenonympha tullia,Coenonympha tullia,CH,CR,P,,,y
Coenonympha tullia,Coenonympha tullia,CZ,CR,P,,,y
Coenonympha tullia,Coenonympha tullia,DE,EN,P,,,y
Coenonympha tullia,Coenonympha tullia,DK,EN,P,,,y
Coenonympha tullia,Coenonympha tullia,EE,LC,P,,,y
Coenonympha tullia,Coenonympha tullia,EU27,NT,P,,,y
Coenonympha tullia,Coenonympha tullia,EUR,VU,P,,,y
Coenonympha tullia,Coenonympha tullia,FI,LC,P,,,y
Coenonympha tullia,Coenonympha tullia,FR,EN,P,,,y
Coenonympha tullia,Coenonympha tullia,GB,VU,P,,,y
Coenonympha tullia,Coenonympha tullia,HU,RE,Ex,,,y
Coenonympha tullia,Coenonympha tullia,IE,VU,P,,,y
Coenonympha tullia,Coenonympha tullia,IT,NtA,P,,,y
Coenonympha tullia,Coenonympha tullia,LT,VU,P,,,y
Coenonympha tullia,Coenonympha tullia,LV,NRLA,P,,,y
Coenonympha tullia,Coenonympha tullia,MT,NRLA,A,,Misidentification,n
Coenonympha tullia,Coenonympha tullia,NL,CR,P,,,y
Coenonympha tullia,Coenonympha tullia,NO,LC,P,,,y
Coenonympha tullia,Coenonympha tullia,PL,VU,P,,,y
Coenonympha tullia,Coenonympha tullia,RO,EN,P,,,y
Coenonympha tullia,Coenonympha tullia,RU,NRLA,P,,,y
Coenonympha tullia,Coenonympha tullia,SE,LC,P,,,y
Coenonympha tullia,Coenonympha tullia,SI,EN,P,,,y
Coenonympha tullia,Coenonympha tullia,SK,VU,P,,,y
Chortobius tullia,Coenonympha tullia,UA,VU,P,,,y
Colias alfacariensis,Colias alfacariensis,AD,LC,P,,,y
Colias alfacariensis,Colias alfacariensis,AL,VU,P,,,y
Colias alfacariensis,Colias alfacariensis,AT,NT,P,,,y
Colias alfacariensis,Colias alfacariensis,BA,LC,P,,,y
Colias alfacariensis,Colias alfacariensis,BE,VU,P,,,y
Colias alfacariensis,Colias alfacariensis,BG,LC,P,,,y
Colias alfacariensis,Colias alfacariensis,BY,Unknown,I,,Occasional migrant,n
Colias alfacariensis,Colias alfacariensis,CH,LC,P,,,y
Colias alfacariensis,Colias alfacariensis,CZ,VU,P,,,y
Colias alfacariensis,Colias alfacariensis,DE,LC,P,,,y
Colias alfacariensis,Colias alfacariensis,DK,NtA,A,,Occasional migrant,n
Colias alfacariensis,Colias alfacariensis,ES,NE,P,,,y
Colias alfacariensis,Colias alfacariensis,EU27,LC,P,,,y
Colias alfacariensis,Colias alfacariensis,EUR,LC,P,,,y
Colias alfacariensis,Colias alfacariensis,FR,LC,P,,,y
Colias alfacariensis,Colias alfacariensis,GB,NtA,I,,Occasional migrant,n
Colias alfacariensis,Colias alfacariensis,GR,LC,P,,,y
Colias alfacariensis,Colias alfacariensis,HR,LC,P,,,y
Colias alfacariensis,Colias alfacariensis,HU,LC,P,,,y
Colias alfacariensis,Colias alfacariensis,IT,LC,P,,,y
Colias alfacariensis,Colias alfacariensis,LI,NRLA,P,,,y
Colias alfacariensis,Colias alfacariensis,LT,NtA,I,,Vagrant,n
Colias alfacariensis,Colias alfacariensis,LU,NE,P?,,,n
Colias alfacariensis,Colias alfacariensis,MD,NRLA,P,,Addition Rudi Verovnik,y
Colias alfacariensis,Colias alfacariensis,ME,NRLA,P,,,y
Colias alfacariensis,Colias alfacariensis,MK,Unknown,P,,,y
Colias alfacariensis,Colias alfacariensis,NL,NE,I,,van Swaay et al. (in prep.),n
Colias alfacariensis,Colias alfacariensis,PL,LC,P,,,y
Colias alfacariensis,Colias alfacariensis,PT,NRLA,P,,,y
Colias alfacariensis,Colias alfacariensis,RO,LC,P,,,y
Colias alfacariensis,Colias alfacariensis,RS,LC,P,,DD in 2003,y
Colias alfacariensis,Colias alfacariensis,RU,NRLA,P,,,y
Colias alfacariensis,Colias alfacariensis,SI,LC,P,,,y
Colias alfacariensis,Colias alfacariensis,SK,LC,P,,,y
Colias alfacariensis,Colias alfacariensis,UA,DD,P,,,y
Colias aurorina,Colias aurorina,AL,Unknown,P,,,y
Colias aurorina,Colias aurorina,EU27,LC,P,,,y
Colias aurorina,Colias aurorina,EUR,LC,P,,,y
Colias aurorina,Colias aurorina,GR,LC,P,,,y
Colias caucasica,Colias caucasica,AL,Unknown,P,,,y
Colias caucasica balcanica,Colias caucasica,BA,VU,P,,,y
Colias caucasica,Colias caucasica,BG,VU,P,,,y
Colias caucasica,Colias caucasica,EU27,LC,P,,,y
Colias caucasica,Colias caucasica,EUR,LC,P,,,y
Colias caucasica,Colias caucasica,GR,NT,P,,,y
Colias caucasica,Colias caucasica,HR,Unknown,P,,,y
Colias caucasica,Colias caucasica,ME,NRLA,P,,,y
Colias caucasica,Colias caucasica,MK,Unknown,P,,,y
Colias caucasica,Colias caucasica,RS,VU,P,,EN in 2003,y
Colias chrysotheme,Colias chrysotheme,AT,CR,P,,,y
Colias chrysotheme,Colias chrysotheme,CZ,RE,Ex,,,y
Colias chrysotheme,Colias chrysotheme,EU27,VU,P,,,y
Colias chrysotheme,Colias chrysotheme,EUR,VU,P,,,y
Colias chrysotheme,Colias chrysotheme,HU,VU,P,,,y
Colias chrysotheme,Colias chrysotheme,MD,NRLA,P,,,y
Colias chrysotheme,Colias chrysotheme,NL,NE,I,,van Swaay et al. (in prep.),n
Colias chrysotheme,Colias chrysotheme,RO,VU,P,,,y
Colias chrysotheme,Colias chrysotheme,RU,NRLA,P,,,y
Colias chrysotheme,Colias chrysotheme,SK,CR,P,,,y
Colias chrysotheme,Colias chrysotheme,UA,EN,P,,,y
Colias crocea,Colias crocea,AD,LC,M,,,y
